"","base_country_code","base_country_name","base_lat","base_long","base_country_wb_income","base_country_wb_region","target_country_code","target_country_name","target_lat","target_long","target_country_wb_income","target_country_wb_region","Year","Net_Migration"
"5795","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ph","Philippines",12.879721,121.774017,"Lower Middle Income","East Asia & Pacific",2019,0.24
"5796","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","pl","Poland",51.919438,19.145136,"High Income","Europe & Central Asia",2015,0.15
"5797","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","pl","Poland",51.919438,19.145136,"High Income","Europe & Central Asia",2016,0.1
"5798","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","pl","Poland",51.919438,19.145136,"High Income","Europe & Central Asia",2017,0.14
"5799","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","pl","Poland",51.919438,19.145136,"High Income","Europe & Central Asia",2018,-0.09
"5800","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","pl","Poland",51.919438,19.145136,"High Income","Europe & Central Asia",2019,0.18
"5801","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","pt","Portugal",39.399872,-8.224454,"High Income","Europe & Central Asia",2015,0.3
"5802","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","pt","Portugal",39.399872,-8.224454,"High Income","Europe & Central Asia",2016,0.37
"5803","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","pt","Portugal",39.399872,-8.224454,"High Income","Europe & Central Asia",2017,0.25
"5804","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","pt","Portugal",39.399872,-8.224454,"High Income","Europe & Central Asia",2018,0.2
"5805","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","pt","Portugal",39.399872,-8.224454,"High Income","Europe & Central Asia",2019,0.16
"5806","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","qa","Qatar",25.354826,51.183884,"High Income","Middle East & North Africa",2015,-0.09
"5807","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","qa","Qatar",25.354826,51.183884,"High Income","Middle East & North Africa",2016,0.34
"5808","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","qa","Qatar",25.354826,51.183884,"High Income","Middle East & North Africa",2017,0.33
"5809","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","qa","Qatar",25.354826,51.183884,"High Income","Middle East & North Africa",2018,0.15
"5810","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","qa","Qatar",25.354826,51.183884,"High Income","Middle East & North Africa",2019,0.09
"5811","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ro","Romania",45.943161,24.96676,"Upper Middle Income","Europe & Central Asia",2015,0.81
"5812","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ro","Romania",45.943161,24.96676,"Upper Middle Income","Europe & Central Asia",2016,0.65
"5813","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ro","Romania",45.943161,24.96676,"Upper Middle Income","Europe & Central Asia",2017,0.34
"5814","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ro","Romania",45.943161,24.96676,"Upper Middle Income","Europe & Central Asia",2018,0.35
"5815","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ro","Romania",45.943161,24.96676,"Upper Middle Income","Europe & Central Asia",2019,0.4
"5816","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","sg","Singapore",1.352083,103.819836,"High Income","East Asia & Pacific",2015,0.05
"5817","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","sg","Singapore",1.352083,103.819836,"High Income","East Asia & Pacific",2016,0.21
"5818","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","sg","Singapore",1.352083,103.819836,"High Income","East Asia & Pacific",2017,0.12
"5819","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","sg","Singapore",1.352083,103.819836,"High Income","East Asia & Pacific",2018,0.1
"5820","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","sg","Singapore",1.352083,103.819836,"High Income","East Asia & Pacific",2019,0.14
"5821","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","sk","Slovak Republic",48.669026,19.699024,"High Income","Europe & Central Asia",2015,0.27
"5822","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","sk","Slovak Republic",48.669026,19.699024,"High Income","Europe & Central Asia",2016,0.23
"5823","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","sk","Slovak Republic",48.669026,19.699024,"High Income","Europe & Central Asia",2017,0.2
"5824","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","sk","Slovak Republic",48.669026,19.699024,"High Income","Europe & Central Asia",2018,-0.02
"5825","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","sk","Slovak Republic",48.669026,19.699024,"High Income","Europe & Central Asia",2019,0.05
"5826","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","za","South Africa",-30.559482,22.937506,"Upper Middle Income","Sub-Saharan Africa",2015,0.07
"5827","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","za","South Africa",-30.559482,22.937506,"Upper Middle Income","Sub-Saharan Africa",2016,0.17
"5828","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","za","South Africa",-30.559482,22.937506,"Upper Middle Income","Sub-Saharan Africa",2017,0.27
"5829","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","za","South Africa",-30.559482,22.937506,"Upper Middle Income","Sub-Saharan Africa",2018,0.21
"5830","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","za","South Africa",-30.559482,22.937506,"Upper Middle Income","Sub-Saharan Africa",2019,0.26
"5831","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia",2015,0.71
"5832","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia",2016,0.33
"5833","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia",2017,0.39
"5834","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia",2018,0.58
"5835","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia",2019,0.16
"5836","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia",2015,1.67
"5837","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia",2016,0.44
"5838","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia",2017,-0.32
"5839","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia",2018,0.17
"5840","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia",2019,0.45
"5841","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia",2015,-0.13
"5842","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia",2016,-0.14
"5843","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia",2017,0.04
"5844","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia",2018,-0.14
"5845","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia",2019,-0.19
"5846","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","th","Thailand",15.870032,100.992541,"Upper Middle Income","East Asia & Pacific",2015,0.13
"5847","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","th","Thailand",15.870032,100.992541,"Upper Middle Income","East Asia & Pacific",2016,0.16
"5848","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","th","Thailand",15.870032,100.992541,"Upper Middle Income","East Asia & Pacific",2017,0.25
"5849","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","th","Thailand",15.870032,100.992541,"Upper Middle Income","East Asia & Pacific",2018,0.14
"5850","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","th","Thailand",15.870032,100.992541,"Upper Middle Income","East Asia & Pacific",2019,0.13
"5851","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia",2015,0.2
"5852","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia",2016,0.42
"5853","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia",2017,0.55
"5854","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia",2018,0.48
"5855","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia",2019,0.47
"5856","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ua","Ukraine",48.379433,31.16558,"Lower Middle Income","Europe & Central Asia",2015,0.26
"5857","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ua","Ukraine",48.379433,31.16558,"Lower Middle Income","Europe & Central Asia",2016,0.26
"5858","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ua","Ukraine",48.379433,31.16558,"Lower Middle Income","Europe & Central Asia",2017,0.31
"5859","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ua","Ukraine",48.379433,31.16558,"Lower Middle Income","Europe & Central Asia",2018,0.19
"5860","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ua","Ukraine",48.379433,31.16558,"Lower Middle Income","Europe & Central Asia",2019,0.28
"5861","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa",2015,-0.18
"5862","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa",2016,0.1
"5863","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa",2017,0.23
"5864","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa",2018,0.42
"5865","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa",2019,0.37
"5866","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia",2015,0.2
"5867","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia",2016,0.94
"5868","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia",2017,1.79
"5869","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia",2018,1.65
"5870","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia",2019,0.98
"5871","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America",2015,2.1
"5872","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America",2016,1.13
"5873","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America",2017,1.15
"5874","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America",2018,2
"5875","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America",2019,0.8
"5876","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","vn","Vietnam",14.058324,108.277199,"Lower Middle Income","East Asia & Pacific",2015,0.01
"5877","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","vn","Vietnam",14.058324,108.277199,"Lower Middle Income","East Asia & Pacific",2016,0.08
"5878","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","vn","Vietnam",14.058324,108.277199,"Lower Middle Income","East Asia & Pacific",2017,0.11
"5879","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","vn","Vietnam",14.058324,108.277199,"Lower Middle Income","East Asia & Pacific",2018,0.02
"5880","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","vn","Vietnam",14.058324,108.277199,"Lower Middle Income","East Asia & Pacific",2019,0.1
"5881","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean",2015,0.23
"5882","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean",2016,0.03
"5883","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean",2017,-0.13
"5884","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean",2018,-0.46
"5885","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean",2019,-0.12
"5886","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean",2015,0.44
"5887","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean",2016,-0.08
"5888","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean",2017,0.15
"5889","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean",2018,-0.07
"5890","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean",2019,-0.11
"5891","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ca","Canada",56.130366,-106.346771,"High Income","North America",2015,-0.97
"5892","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ca","Canada",56.130366,-106.346771,"High Income","North America",2016,-1.13
"5893","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ca","Canada",56.130366,-106.346771,"High Income","North America",2017,-1.7
"5894","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ca","Canada",56.130366,-106.346771,"High Income","North America",2018,-2.73
"5895","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ca","Canada",56.130366,-106.346771,"High Income","North America",2019,-2.02
"5896","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean",2015,-0.5
"5897","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean",2016,-0.26
"5898","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean",2017,-0.15
"5899","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean",2018,-0.27
"5900","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean",2019,-0.66
"5901","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","co","Colombia",4.570868,-74.297333,"Upper Middle Income","Latin America & Caribbean",2015,-0.19
"5902","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","co","Colombia",4.570868,-74.297333,"Upper Middle Income","Latin America & Caribbean",2016,0.42
"5903","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","co","Colombia",4.570868,-74.297333,"Upper Middle Income","Latin America & Caribbean",2017,0.04
"5904","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","co","Colombia",4.570868,-74.297333,"Upper Middle Income","Latin America & Caribbean",2018,-0.26
"5905","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","co","Colombia",4.570868,-74.297333,"Upper Middle Income","Latin America & Caribbean",2019,-0.09
"5906","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia",2015,-0.36
"5907","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia",2016,-0.37
"5908","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia",2017,-0.68
"5909","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia",2018,-0.39
"5910","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia",2019,-0.6
"5911","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ht","Haiti",18.971187,-72.285215,"Low Income","Latin America & Caribbean",2015,-0.23
"5912","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ht","Haiti",18.971187,-72.285215,"Low Income","Latin America & Caribbean",2016,-0.42
"5913","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ht","Haiti",18.971187,-72.285215,"Low Income","Latin America & Caribbean",2017,-0.06
"5914","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ht","Haiti",18.971187,-72.285215,"Low Income","Latin America & Caribbean",2018,-0.23
"5915","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ht","Haiti",18.971187,-72.285215,"Low Income","Latin America & Caribbean",2019,0.11
"5916","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia",2015,0.19
"5917","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia",2016,0.02
"5918","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia",2017,-0.18
"5919","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia",2018,-0.47
"5920","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia",2019,-0.15
"5921","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","mx","Mexico",23.634501,-102.552784,"Upper Middle Income","Latin America & Caribbean",2015,0.44
"5922","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","mx","Mexico",23.634501,-102.552784,"Upper Middle Income","Latin America & Caribbean",2016,0.34
"5923","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","mx","Mexico",23.634501,-102.552784,"Upper Middle Income","Latin America & Caribbean",2017,-0.35
"5924","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","mx","Mexico",23.634501,-102.552784,"Upper Middle Income","Latin America & Caribbean",2018,-0.09
"5925","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","mx","Mexico",23.634501,-102.552784,"Upper Middle Income","Latin America & Caribbean",2019,-0.14
"5926","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","pa","Panama",8.537981,-80.782127,"High Income","Latin America & Caribbean",2015,-0.72
"5927","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","pa","Panama",8.537981,-80.782127,"High Income","Latin America & Caribbean",2016,-0.1
"5928","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","pa","Panama",8.537981,-80.782127,"High Income","Latin America & Caribbean",2017,0.07
"5929","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","pa","Panama",8.537981,-80.782127,"High Income","Latin America & Caribbean",2018,0.04
"5930","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","pa","Panama",8.537981,-80.782127,"High Income","Latin America & Caribbean",2019,0.13
"5931","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","pe","Peru",-9.189967,-75.015152,"Upper Middle Income","Latin America & Caribbean",2015,-0.04
"5932","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","pe","Peru",-9.189967,-75.015152,"Upper Middle Income","Latin America & Caribbean",2016,0.08
"5933","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","pe","Peru",-9.189967,-75.015152,"Upper Middle Income","Latin America & Caribbean",2017,-0.08
"5934","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","pe","Peru",-9.189967,-75.015152,"Upper Middle Income","Latin America & Caribbean",2018,-0.2
"5935","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","pe","Peru",-9.189967,-75.015152,"Upper Middle Income","Latin America & Caribbean",2019,0.03
"5936","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","pr","Puerto Rico",18.220833,-66.590149,"High Income","Latin America & Caribbean",2015,-0.19
"5937","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","pr","Puerto Rico",18.220833,-66.590149,"High Income","Latin America & Caribbean",2016,-0.02
"5938","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","pr","Puerto Rico",18.220833,-66.590149,"High Income","Latin America & Caribbean",2017,0.06
"5939","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","pr","Puerto Rico",18.220833,-66.590149,"High Income","Latin America & Caribbean",2018,0.01
"5940","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","pr","Puerto Rico",18.220833,-66.590149,"High Income","Latin America & Caribbean",2019,-0.33
"5941","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia",2015,3.89
"5942","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia",2016,-0.39
"5943","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia",2017,-2.16
"5944","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia",2018,-3.01
"5945","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia",2019,-3.97
"5946","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia",2015,-0.11
"5947","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia",2016,-0.39
"5948","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia",2017,-0.8
"5949","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia",2018,-0.09
"5950","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia",2019,-0.26
"5951","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","us","United States",37.09024,-95.712891,"High Income","North America",2015,-0.38
"5952","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","us","United States",37.09024,-95.712891,"High Income","North America",2016,-5.64
"5953","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","us","United States",37.09024,-95.712891,"High Income","North America",2017,-8.62
"5954","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","us","United States",37.09024,-95.712891,"High Income","North America",2018,-8.05
"5955","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","us","United States",37.09024,-95.712891,"High Income","North America",2019,-11.02
"5956","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ve","Venezuela, RB",6.42375,-66.58973,"Upper Middle Income","Latin America & Caribbean",2015,3
"5957","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ve","Venezuela, RB",6.42375,-66.58973,"Upper Middle Income","Latin America & Caribbean",2016,6.97
"5958","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ve","Venezuela, RB",6.42375,-66.58973,"Upper Middle Income","Latin America & Caribbean",2017,7.86
"5959","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ve","Venezuela, RB",6.42375,-66.58973,"Upper Middle Income","Latin America & Caribbean",2018,6.88
"5960","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ve","Venezuela, RB",6.42375,-66.58973,"Upper Middle Income","Latin America & Caribbean",2019,5.33
